602;602
602;602
602;602
602;602
602;602
602;602
602;602
502;589
502;579
502;572
502;565
502;560
502;555
502;552
502;548
502;545
502;543
502;540
502;538
502;537
502;535
502;533
602;536
502;535
502;534
502;532
502;531
502;530
502;529
502;528
502;527
502;527
502;526
502;525
502;524
502;524
502;523
502;523
502;522
502;522
502;521
502;521
502;520
502;520
502;519
502;519
502;519
502;518
502;518
602;520
602;521
602;523
602;524
602;526
602;527
602;528
602;530
602;531
602;532
602;533
502;533
502;532
502;532
502;531
502;531
502;530
502;530
502;529
502;529
502;529
502;528
502;528
502;528
502;527
602;528
502;528
502;527
502;527
502;527
502;527
502;526
502;526
502;526
502;525
602;526
602;527
602;528
602;529
502;528
502;528
502;528
502;528
502;527
502;527
502;527
502;527
502;526
502;526
502;526
502;526
502;525
502;525
502;525
502;525
502;524
502;524
502;524
502;524
502;524
502;523
502;523
502;523
502;523
502;523
502;522
502;522
502;522
502;522
502;522
502;522
502;521
502;521
502;521
502;521
502;521
502;521
502;520
502;520
502;520
502;520
502;520
502;520
502;520
502;519
502;519
502;519
502;519
502;519
502;519
502;519
502;519
502;518
502;518
502;518
502;518
502;518
502;518
502;518
502;518
502;518
502;517
502;517
502;517
502;517
502;517
502;517
502;517
502;517
502;517
502;517
502;516
502;516
502;516
502;516
502;516
502;516
502;516
502;516
502;516
502;516
502;516
502;515
502;515
502;515
502;515
502;515
502;515
502;515
502;515
502;515
502;515
502;515
502;515
502;515
502;514
502;514
502;514
502;514
502;514
502;514
502;514
502;514
502;514
502;514
502;514
502;514
502;514
502;514
502;514
502;514
502;513
502;513
502;513
502;513
502;513
502;513
502;513
502;513
502;513
502;513
502;513
502;513
502;513
502;513
502;513
502;513
502;513
502;513
502;512
502;512
502;512
502;512
502;512
502;512
502;512
502;512
502;512
502;512
502;512
502;512
502;512
502;512
502;512
502;512
502;512
502;512
502;512
502;512
502;512
502;512
502;511
502;511
502;511
502;511
502;511
502;511
502;511
502;511
502;511
502;511
502;511
502;511
502;511
502;511
502;511
502;511
502;511
502;511
502;511
502;511
502;511
502;511
502;511
502;511
502;511
502;511
502;510
502;510
502;510
502;510
502;510
502;510
502;510
502;510
502;510
502;510
502;510
502;510
502;510
502;510
502;510
502;510
502;510
502;510
502;510
502;510
502;510
502;510
502;510
502;510
502;510
502;510
502;510
502;510
502;510
502;510
502;510
502;510
502;510
502;510
502;509
502;509
502;509
502;509
502;509
502;509
502;509
502;509
502;509
502;509
502;509
502;509
502;509
502;509
502;509
502;509
502;509
502;509
502;509
502;509
502;509
502;509
502;509
502;509
502;509
502;509
502;509
502;509
502;509
502;509
502;509
502;509
502;509
502;509
502;509
502;509
502;509
502;509
502;509
502;509
502;509
502;509
502;508
502;508
502;508
502;508
502;508
502;508
502;508
502;508
502;508
502;508
502;508
502;508
502;508
502;508
502;508
502;508
502;508
502;508
502;508
502;508
502;508
502;508
502;508
502;508
502;508
502;508
502;508
502;508
502;508
502;508
502;508
502;508
502;508
502;508
502;508
502;508
502;508
502;508
502;508
502;508
502;508
502;508
502;508
502;508
502;508
502;508
502;508
502;508
502;508
502;508
502;508
502;508
502;508
502;508
502;508
502;508
502;508
502;508
502;507
502;507
502;507
502;507
502;507
502;507
502;507
502;507
502;507
502;507
502;507
502;507
502;507
502;507
502;507
502;507
502;507
502;507
502;507
502;507
502;507
502;507
502;507
502;507
502;507
502;507
502;507
502;507
502;507
502;507
502;507
502;507
502;507
502;507
502;507
502;507
502;507
502;507
502;507
502;507
502;507
502;507
502;507
502;507
502;507
502;507
502;507
502;507
502;507
502;507
502;507
502;507
502;507
502;507
502;507
502;507
502;507
502;507
502;507
502;507
502;507
502;507
502;507
502;507
502;507
502;507
502;507
502;507
502;507
502;507
502;507
502;507
502;507
502;507
502;507
502;507
502;507
502;507
502;507
502;507
502;506
502;506
502;506
502;506
502;506
502;506
502;506
502;506
502;506
502;506
502;506
502;506
502;506
502;506
502;506
502;506
502;506
502;506
502;506
502;506
502;506
502;506
502;506
502;506
502;506
502;506
502;506
502;506
502;506
502;506
502;506
502;506
502;506
502;506
502;506
502;506
602;506
602;507
602;507
602;507
602;507
602;507
602;507
602;508
602;508
602;508
602;508
502;508
502;508
502;508
502;508
602;508
602;508
502;508
502;508
502;508
502;508
502;508
502;508
502;508
502;508
502;508
